_id,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
65a8b83748613797baeec564,78379.41224,5.985697151,5.681833507,3.2,31357.38821,1159841.831,"2579 Pamela Shoals\nNorth Christianhaven, TX 95259"
65a8b83748613797baeec565,70877.37574,6.766877154,7.213659075,5.07,36033.42685,1195986.299,"PSC 5171, Box 6452\nAPO AA 44610-4655"
65a8b83748613797baeec566,61526.97445,6.593962539,9.180401429,6.11,27307.94803,1381430.63,"23682 William Glens Apt. 920\nLake Hollystad, CO 20067"
65a8b83748613797baeec567,65316.99602,7.414875231,6.733084867,2,55799.49748,1534889.853,"32521 Martinez Highway\nStephaniehaven, NY 78577"
65a8b83748613797baeec568,76268.81833,6.942797867,6.147907596,3.17,38649.85239,1494125.33,"9109 Omar View Suite 461\nEast Sarahfort, WI 02969"
65a8b83748613797baeec569,48531.36423,6.863184039,8.517401059,5.3,39731.15056,1356146.261,"5611 Chandler Mill\nEast Brianfort, AK 51236-0093"
65a8b83748613797baeec56a,82906.6548,5.901451656,5.767366136,4.26,38820.48194,1454943.074,"PSC 5599, Box 5942\nAPO AP 55563-1953"
65a8b83748613797baeec56b,63117.84405,4.940396705,5.636779395,2.31,43091.84514,774118.1878,"2128 Shawna Orchard Suite 992\nNew Melissabury, MN 22338"
65a8b83748613797baeec56c,75860.86115,3.69089057,4.788380207,3.48,41003.88008,889113.2389,"019 Moore Center Apt. 643\nWest John, KY 54923"
65a8b83748613797baeec56d,68844.76425,4.860453,6.916808181,3.29,48392.49736,1211102.211,Unit 3192 Box 6415\nDPO AP 76779-7624
65a8b83748613797baeec56e,52446.26686,5.694610808,7.429639244,3.11,32934.5532,658646.1847,"20185 Mary Crest\nSouth Reneeville, VI 91892"
65a8b83748613797baeec56f,69342.70684,5.804686752,7.805903702,3.36,37082.37422,1400104.871,"18067 Williams Roads Suite 683\nSouth Christineton, CO 76227"
65a8b83748613797baeec570,55932.05268,7.218309145,6.020201205,4,42488.31,1262017.792,"089 Wilson Forks Suite 185\nEast Gina, PA 98785-6132"
65a8b83748613797baeec571,53306.92214,4.632267718,6.194794325,2.15,39063.33871,553077.2126,"9643 Oscar Valley\nNorth Richardstad, ME 14629-9980"
65a8b83748613797baeec572,56976.5464,6.061212241,7.259286709,3.08,46375.50249,1203247.89,"46619 Morgan Squares\nStevenfurt, FM 70548"
65a8b83748613797baeec573,51296.48863,6.155259764,7.831766476,6.18,32078.9068,1115323.015,"407 Silva Inlet Apt. 301\nEast Carolmouth, SC 73414"
65a8b83748613797baeec574,63995.00489,7.59753322,7.090050637,5.25,24748.26827,1301881.417,USCGC Friedman\nFPO AE 57606-0743
65a8b83748613797baeec575,71915.14669,6.279753854,5.521216371,4.47,27714.29366,1006687.387,"038 Anderson Club Suite 485\nRichardsonfort, MA 22267"
65a8b83748613797baeec576,62137.59721,5.440725043,7.235191288,5.21,19045.61951,749383.0726,"014 Shaun Gardens\nLake Todd, HI 08110"
65a8b83748613797baeec577,78050.96983,5.234044768,6.290305888,4.15,27789.74852,1075596.587,"2606 Stout Inlet\nPort Brenda, SC 59596-5906"
65a8b83748613797baeec578,67371.42086,5.333820712,6.624951289,4.37,24797.76476,739870.7936,"94952 Hall Cliffs Suite 366\nWest Jessica, MT 23902"
65a8b83748613797baeec579,59362.76638,7.482630242,8.003006746,3.49,44723.35373,1442945.145,"8581 Johnson Ranch Apt. 905\nJacquelinefurt, MH 08716-8228"
65a8b83748613797baeec57a,57003.10964,7.01058346,6.356258719,3.14,29594.69337,828497.0671,"089 Jessica Dale\nWest Melissa, PW 59364"
65a8b83748613797baeec57b,68989.31221,6.075426018,7.879588245,6.37,32629.60383,1373290.861,USNS Hamilton\nFPO AA 90003
65a8b83748613797baeec57c,70969.9021,4.901817799,6.396268006,3.18,24833.64615,925566.3313,"8016 Hicks Alley Apt. 735\nNicoleside, WV 73615-4795"
65a8b83748613797baeec57d,82251.65301,7.741091334,7.636653827,6.49,18408.79864,1552536.764,"04952 Michael Terrace Apt. 414\nPort Tammy, GA 56924-1868"
65a8b83748613797baeec57e,71306.4573,5.773717163,6.68823017,2.04,43284.39716,1335904.501,"3890 Hunt Trail\nDavidhaven, OR 04793"
65a8b83748613797baeec57f,70921.56857,5.665185385,6.375371505,3.28,29390.21727,960808.2911,"8398 Sanchez Gateway Suite 937\nMccoyburgh, PA 32814"
65a8b83748613797baeec580,70739.4601,6.710699576,7.166501646,6.28,35148.66775,1405933.019,"67095 Jeffrey Islands Suite 573\nWest Elizabeth, MI 33061-9433"
65a8b83748613797baeec581,58097.84182,6.386347996,6.144038119,3.04,19903.00008,619087.6936,"31995 Moore Brook\nNew Melissa, MO 19787"
65a8b83748613797baeec582,51273.50885,7.032317226,6.888205629,2.09,53811.89491,1329273.228,Unit 5683 Box 5483\nDPO AA 78774-2982
65a8b83748613797baeec583,76326.59232,5.02469487,4.936329009,3.44,42779.8313,1261843.844,"77194 Carlson Causeway Apt. 904\nWest John, KY 70976"
65a8b83748613797baeec584,63584.04588,5.832827571,6.029160867,4.29,46340.18858,1175781.418,"73601 Donaldson Squares\nPort John, VI 73473"
65a8b83748613797baeec585,86340.28729,4.930051,6.183440077,3.01,35630.56045,1437053.557,"6864 Michelle Field Apt. 339\nMadisonmouth, KY 99033"
65a8b83748613797baeec586,79471.23882,5.867269778,8.197289421,6.21,36616.16883,1594415.226,"35165 Haley Falls Suite 341\nSouth Elizabeth, VT 29143-4442"
65a8b83748613797baeec587,55879.50379,6.407946258,5.370386614,2.07,37360.06356,931357.9954,"54993 James Place Suite 797\nSouth Kenneth, CA 86457-1211"
65a8b83748613797baeec588,40503.54133,6.881778623,6.566175293,3.14,45979.47754,798639.6542,"6799 Downs Plaza\nRandallberg, NH 17910-5241"
65a8b83748613797baeec589,83394.40783,5.601486668,5.905024344,2.08,30487.52462,1451739.625,"79098 Brandon Island Suite 624\nHorneshire, MA 35281-8110"
65a8b83748613797baeec58a,64501.22645,6.001641691,7.293476754,5.33,43869.30998,1278991.689,"8173 Rush Wells\nNew Stephanie, MS 56356"
65a8b83748613797baeec58b,59569.53734,6.279536891,7.325379539,4.24,31294.65246,885920.5532,"762 Corey Landing Suite 528\nBillymouth, AZ 48958"
65a8b83748613797baeec58c,69280.31627,6.861548028,6.923618932,4.33,40290.91149,1425632.542,"077 Laura Curve\nNew Christopherview, AZ 15138"
65a8b83748613797baeec58d,66342.48968,5.857266082,6.94910892,3.06,11792.81516,901881.7427,"5342 Dean Overpass\nMatthewville, MI 08613"
65a8b83748613797baeec58e,73367.04599,6.173290661,9.054709888,5.25,23684.78795,1521730.791,"469 William Shore Suite 726\nSouth Krystalchester, MP 47720"
65a8b83748613797baeec58f,57122.22484,5.70765003,5.929733805,2.4,41972.77154,716771.0057,"566 Brown Grove Apt. 886\nCardenasmouth, IN 87042-1285"
65a8b83748613797baeec590,61978.84805,7.912276047,8.437966416,5.37,56957.18775,1696717.107,"017 Bowers Field\nWilliamsstad, OK 15934-8122"
65a8b83748613797baeec591,54299.96882,6.635899749,6.851535828,2.49,39512.66371,819598.0078,"05946 Wong Spur\nSusanshire, NY 67746-2473"
65a8b83748613797baeec592,71424.40601,5.59893322,8.522538378,3.49,37242.56159,1584213.957,"9297 Cole Highway\nPatrickhaven, DC 02945-8988"
65a8b83748613797baeec593,57353.15436,8.07544792,5.678555483,4.44,16906.42172,798892.515,"88404 William Cape Apt. 249\nDawsonhaven, MA 21219-3496"
65a8b83748613797baeec594,44731.1098,4.188658329,8.942797164,5.12,39633.47304,601973.0017,"4896 Jennifer River Apt. 180\nShafferberg, MN 77619-4214"
65a8b83748613797baeec595,76175.49393,4.524140652,9.524973612,4.28,30760.99496,1456486.293,"82014 Stanton Gardens Suite 664\nLake Dawnborough, DC 86197-4191"
65a8b83748613797baeec596,66574.70999,5.550264729,6.844150153,2.17,69575.44946,1702406.039,"551 Macdonald Viaduct\nWest Stephanie, TN 55360"
65a8b83748613797baeec597,91731.15438,5.184810712,7.94387972,6.3,33102.09542,1566471.008,"860 Thompson Skyway Suite 901\nKimshire, AR 37353-5106"
65a8b83748613797baeec598,75487.0326,6.453931678,7.737095684,4.02,41105.39063,1592210.176,"5036 Peterson Throughway\nEast Megan, GA 08456-4696"
65a8b83748613797baeec599,58088.43813,6.017831001,5.790005274,4.21,51925.41161,937628.3467,Unit 5584 Box 2763\nDPO AE 40544
65a8b83748613797baeec59a,76319.2186,6.873130198,6.294054951,3.45,48026.30837,1558547.578,"09437 Carolyn Mountain\nKnappview, CA 70608-7504"
65a8b83748613797baeec59b,60575.16244,5.907565592,6.964616002,2.29,32158.9679,1156329.274,"5052 Chloe Lights Apt. 374\nNorth Scott, IA 81431"
65a8b83748613797baeec59c,69607.13367,7.077680826,7.833081192,3.35,34609.04022,1514349.692,"8781 Robert Lakes Suite 880\nEast Wendy, ID 51813"
65a8b83748613797baeec59d,67056.84048,5.222168522,7.163517523,5.25,25134.68148,1039107.326,"3440 Cannon Lakes\nPort Melaniehaven, WA 60324-0399"
65a8b83748613797baeec59e,60640.93188,5.165921529,5.355113624,2.32,43119.54066,809089.6719,"0956 Isabella Lodge\nEast Valeriefurt, CO 64441"
65a8b83748613797baeec59f,69031.90888,5.779976246,5.501755138,3.23,15660.40301,675536.3915,"36736 Kristi Radial\nPort Carl, ID 35292-9269"
65a8b83748613797baeec5a0,80356.20939,4.660417824,9.710216896,5.02,16215.41728,1373589.804,"10492 Reed Track\nNorth Ericstad, IA 78774-8363"
65a8b83748613797baeec5a1,60081.17662,6.768523696,8.204552838,4.3,60195.74627,1690091.019,Unit 6269 Box 9041\nDPO AE 13073
65a8b83748613797baeec5a2,61881.47931,6.519463053,7.114083652,5.38,35597.37289,1253370.149,"1486 Elizabeth Plains Apt. 235\nNew Cynthia, MD 73729-5878"
65a8b83748613797baeec5a3,59590.96529,6.891731041,5.736029404,2.03,24153.88252,774073.5619,"239 Anna Locks Suite 853\nLisaland, GA 31515-2260"
65a8b83748613797baeec5a4,89831.31929,5.20196372,7.719652764,6.37,45335.36028,1741959.834,"77610 Evan Field Apt. 712\nWest Shannonland, WI 30751"
65a8b83748613797baeec5a5,72175.2835,7.421738946,6.828247305,2.09,50305.79541,1705762.788,"11385 Thomas Ford\nNew Karinaton, HI 01691-9923"
65a8b83748613797baeec5a6,67589.04884,6.21484263,6.060884656,2.34,33203.38392,1071109.917,"385 Barnes Lock Suite 561\nLake Kellytown, NJ 74310"
65a8b83748613797baeec5a7,77300.03144,5.260974726,6.936548024,4.49,29499.04095,1118047.991,"039 Chan Meadows\nSouth Amandahaven, TN 78068"
65a8b83748613797baeec5a8,65382.88832,5.39681918,7.648386114,6.08,41723.05474,1165253.033,"945 Schneider Villages Apt. 519\nWest Brittneyburgh, ID 36371-1622"
65a8b83748613797baeec5a9,71145.2127,6.152109975,6.765832563,2.31,35642.53034,1280910.19,"15288 Steven Extensions Suite 209\nZacharybury, KS 87707-6205"
65a8b83748613797baeec5aa,61053.038,5.787890692,5.687062576,2.02,40675.77383,841122.8824,"8559 Cooper Cove Suite 935\nKatherinemouth, NE 81147-6595"
65a8b83748613797baeec5ab,65125.94787,5.928483443,7.057757992,4.19,37642.78527,1228810.745,"90043 White Lane Apt. 673\nWilliamburgh, DE 67265"
65a8b83748613797baeec5ac,51949.2957,6.209803037,8.051118256,5.28,35336.06305,1086072.071,"40094 Yates Lodge Suite 008\nFergusonborough, LA 87592-4342"
65a8b83748613797baeec5ad,75897.98884,5.316933287,6.768229399,3.33,34162.67061,1204372.295,"17853 Michael Motorway\nDanielfurt, MH 28095"
65a8b83748613797baeec5ae,71468.3505,6.158043453,6.361238405,3.35,43269.03337,1345004.12,"48466 Brown Port Apt. 116\nSouth Chelseatown, CO 28752"
65a8b83748613797baeec5af,53287.99207,5.755609227,7.162322376,3.32,45152.01427,1116902.345,"0205 Rose Crescent\nEast Ritaside, MD 10967"
65a8b83748613797baeec5b0,61503.0406,5.13081313,7.015317326,3.12,37650.86971,822431.7303,"18941 Ray Ports\nEast Nicoleland, OR 67363"
65a8b83748613797baeec5b1,68896.04856,6.38632518,8.365074594,4.47,28394.60978,1360623.694,"1515 Watson Fort\nChristopherberg, MP 90562"
65a8b83748613797baeec5b2,91159.41833,6.536045428,7.373850919,3.01,54861.0911,2298379.487,"170 Smith Wall\nSouth Christopherhaven, AZ 87521"
65a8b83748613797baeec5b3,63375.34848,6.67234006,7.883780977,3.41,45633.19224,1400498.268,"064 Kaufman River\nDanielburgh, CO 09090"
65a8b83748613797baeec5b4,59695.57147,5.44538285,6.032795265,2.04,20702.80267,566848.7321,"295 Angela Harbors\nEast Patriciaburgh, GA 95388"
65a8b83748613797baeec5b5,63183.88974,5.570561937,7.541807496,5.08,58691.20066,1367586.278,"950 Luis Avenue Suite 364\nWest Nicole, OR 03658-3559"
65a8b83748613797baeec5b6,61177.80813,6.998928282,7.088385883,5.13,26396.29111,1113373.52,"27945 Clark Tunnel\nKleinmouth, NV 19751-3095"
65a8b83748613797baeec5b7,58642.31122,5.209923093,6.275371125,3.42,35131.57815,721974.5515,"6163 Michael Orchard\nGallagherborough, GA 48395"
65a8b83748613797baeec5b8,53112.27806,5.138651815,6.325363471,4.25,40367.38387,685503.9903,"4158 Drew Plains Apt. 975\nEricaview, MP 60784"
65a8b83748613797baeec5b9,40366.61629,4.902939589,7.6171181,5.07,16349.36539,152071.8747,"503 Howard Pass Apt. 427\nFernandezborough, GA 02514"
65a8b83748613797baeec5ba,62207.47581,7.297532823,7.002864274,5.38,34317.53831,1280431.574,"2084 Carter Highway Suite 935\nNew Stevenmouth, DE 67121"
65a8b83748613797baeec5bb,57477.95076,5.405444821,7.207172822,6.35,23649.96887,568703.1838,"2105 Lauren Radial\nLake Michellestad, FL 92096-6812"
65a8b83748613797baeec5bc,55630.48896,6.283122836,8.933119985,6,38943.09599,1200764.844,"3407 Preston Pine\nEast Mark, NY 86626-3319"
65a8b83748613797baeec5bd,72399.30556,6.740676312,7.552269769,6.15,41662.00007,1607161.637,"719 Raymond Route\nWest Diane, ME 60200-7803"
65a8b83748613797baeec5be,89868.89193,4.504274579,7.234479887,5.45,30101.72457,1421715.415,"310 Paul Mill Suite 863\nPamelaland, AS 20202-1133"
65a8b83748613797baeec5bf,59801.49103,4.210462758,4.954387464,2.03,33534.9264,311111.2006,"47705 Bethany Forge Suite 965\nNorth Heatherhaven, ND 10371"
65a8b83748613797baeec5c0,61957.1543,7.841080502,7.472966963,4.19,38448.49148,1338044.383,"791 Noble Port\nMichaelland, OK 69198"
65a8b83748613797baeec5c1,71123.43282,6.685810937,6.16923837,3.43,44020.1441,1417870.983,"143 Thomas Rapid Apt. 929\nWest Laurieport, ND 69617"
65a8b83748613797baeec5c2,55202.70547,4.375933244,8.259044318,3.4,28424.95165,796389.438,"690 Lozano Inlet\nMichelleville, AL 07048-6472"
65a8b83748613797baeec5c3,79298.12201,7.188208135,5.336841156,3.44,15753.26664,1310207.133,"3591 Pham Spring Suite 077\nLisaport, CT 43572"
65a8b83748613797baeec5c4,65070.56701,7.143558507,5.579766055,4.3,24852.56515,994897.7278,Unit 9227 Box 8732\nDPO AE 73770
65a8b83748613797baeec5c5,68494.98255,7.230364893,7.265462684,5.46,13998.57121,1202987.829,"530 Johnson Circles\nCathyborough, MN 30306"
65a8b83748613797baeec5c6,55702.20538,5.551957132,5.648555397,3.08,40087.79561,768751.9005,"029 Patricia Bridge Apt. 540\nTranmouth, MP 59378-9231"
65a8b83748613797baeec5c7,57233.60849,7.893834161,6.036621215,2.27,37374.91924,1211655.305,"880 Julie Union Suite 360\nSarahchester, LA 70074-3596"
65a8b83748613797baeec5c8,85313.88545,6.033157792,6.633757595,4.21,23974.43557,1540418.222,"85227 Kevin Stream Suite 299\nLake Todd, WV 65286"
65a8b83748613797baeec5c9,60224.65171,4.675940133,5.428846667,3.23,42182.86211,712228.4243,"97544 Williams Unions Suite 893\nSouth Harry, ME 21119"
65a8b83748613797baeec5ca,73873.81919,6.789870886,6.630909086,3.17,33336.32735,1525533.407,"844 Hanson Points\nEast Lisa, ME 83883"
65a8b83748613797baeec5cb,63149.48523,7.156294433,5.518835024,2.04,37578.84687,1034218.402,"171 Rocha Via\nCassandrafort, RI 90064-6234"
65a8b83748613797baeec5cc,58593.79404,4.662980906,6.333616932,2.04,39287.5279,874103.6606,"2758 Joshua Mission\nLake Chelsea, AS 18304-4644"
65a8b83748613797baeec5cd,73839.87242,6.446181952,8.274063584,4.19,47602.51021,1912825.285,"75441 Ritter Corners\nNorth Roberttown, UT 52401-4300"
65a8b83748613797baeec5ce,75984.83111,6.725721311,7.887775836,4.31,42248.68586,1754770.59,"7815 Burns Skyway Suite 637\nMelissaborough, TX 51087-6056"
65a8b83748613797baeec5cf,82145.36942,6.54096795,6.876150329,4.23,25736.09605,1340066.913,"885 Veronica Stravenue\nWilsonland, FM 77249-8036"
65a8b83748613797baeec5d0,69017.1828,5.777106148,5.783612779,3.11,55830.75284,1446756.863,"42822 Billy Lights\nTranchester, TX 45052"
65a8b83748613797baeec5d1,75429.17898,6.818759161,7.570447111,5.48,36769.24968,1592768.242,"39474 Steven Fort Apt. 881\nKristaport, OR 79397-4419"
65a8b83748613797baeec5d2,69513.53892,4.122901533,7.641107312,6.08,14054.05343,660364.9813,"030 Jason Coves Apt. 387\nLake Christophershire, CA 88567"
65a8b83748613797baeec5d3,57782.41708,5.159300978,6.332626733,2.46,33426.84938,861321.5807,Unit 2107 Box 1980\nDPO AA 76733
65a8b83748613797baeec5d4,74372.13845,6.56237959,8.184510518,6.35,34321.96015,1648246.774,"111 Wilson Cape Suite 484\nHernandezton, VI 53808"
65a8b83748613797baeec5d5,63522.12193,5.538042849,6.952195766,2.04,31995.52529,977135.8857,"720 Vasquez Crest\nRoberthaven, OK 57313"
65a8b83748613797baeec5d6,61193.71483,7.647150882,9.086807717,3.21,33196.05984,1591934.19,"518 Gilmore Stream Suite 013\nLake Donald, ND 18581"
65a8b83748613797baeec5d7,60316.79073,4.308730208,5.564352875,4.12,33831.89363,695386.331,"126 Kim Mount Apt. 763\nMariemouth, TN 60875"
65a8b83748613797baeec5d8,58469.9122,5.408899965,4.807387458,2.26,33547.98482,568977.0728,"43340 Thomas Mission Suite 671\nLongport, VT 28226"
65a8b83748613797baeec5d9,75179.90299,4.595920956,7.201635799,5.13,23978.0933,935590.8043,"38138 Carter Shores\nLake Felicia, OK 96739-7550"
65a8b83748613797baeec5da,56186.96329,3.992027946,8.960742515,5.2,41855.65474,984311.7745,"569 Jeremy Orchard\nNew Randy, RI 27359-4665"
65a8b83748613797baeec5db,73225.0663,5.933498536,6.868603895,2.3,61830.53972,1796245.808,"81623 Jenna Brook\nDavidfort, PR 76020"
65a8b83748613797baeec5dc,74338.92771,5.084714868,5.186852796,4.07,18057.17178,720080.2321,"6548 Christopher Pike\nWest Adammouth, NJ 07199"
65a8b83748613797baeec5dd,52188.11873,5.636892091,5.807401479,4.03,42495.75468,783808.4025,"56449 Walters Forks\nPort Juliaburgh, DE 80081"
65a8b83748613797baeec5de,83311.10394,6.690551405,8.297556745,3.16,30386.36631,1598615.974,"2172 Jensen Lodge\nPorterport, NJ 82686-8071"
65a8b83748613797baeec5df,72288.6752,6.599434697,7.979877824,5.11,39146.9205,1564125.238,"20276 Kelsey Plains Apt. 162\nNew Angiefort, DE 15768-7899"
65a8b83748613797baeec5e0,54866.21569,6.986763275,7.285434147,3.46,35192.84403,929480.6299,"193 Green Causeway Suite 635\nSotoburgh, NJ 15816-5656"
65a8b83748613797baeec5e1,85759.65776,4.789357418,8.965705366,6.22,25897.75802,1414495.343,"222 Kevin Walks\nNorth Robertoton, FL 87877"
65a8b83748613797baeec5e2,59453.34204,6.29111354,7.482571479,6.08,29697.64481,837668.1026,"809 May Mills\nYoderburgh, NH 42375-8927"
65a8b83748613797baeec5e3,69878.7742,7.218330987,6.249192235,4.02,26814.17475,1197515.454,"48635 Burch Pine\nLake Ellen, KY 06268"
65a8b83748613797baeec5e4,59243.29763,6.729520552,7.058764828,4.26,51405.35248,1232004.83,"63891 Rebecca Stravenue Suite 746\nEast Vincentland, NV 30237"
65a8b83748613797baeec5e5,57853.3302,6.500094306,7.316551003,4.36,47688.2266,1285933.408,"507 Dorsey Harbor Suite 445\nNorth Jacobbury, ID 07463"
65a8b83748613797baeec5e6,66643.31463,6.392834115,7.698007536,4.41,30971.15711,1361521.983,"475 Robert Road Apt. 547\nCharlotteburgh, CO 82148-4460"
65a8b83748613797baeec5e7,69248.29959,5.958735587,5.652694477,2.21,35990.10339,1090826.374,"1249 Rodriguez Skyway\nEast Laura, UT 81039"
65a8b83748613797baeec5e8,75129.72116,6.287836931,7.447318296,3.37,41620.2893,1475319.699,"9699 Gilbert Trail\nPort Marymouth, VT 17881"
65a8b83748613797baeec5e9,76209.99531,7.009045648,5.464338971,4.22,22721.6494,1066659.383,"3283 Wu Greens\nWest Michelleton, AS 48620"
65a8b83748613797baeec5ea,69342.37657,6.069486987,8.018121333,3.43,21641.97286,1117432.98,"814 King Fords\nOrtizton, WY 09795"
65a8b83748613797baeec5eb,77630.95508,6.80962742,6.829667441,2.29,31739.88912,1420283.559,"003 Steven Port Apt. 012\nNorth Michaelbury, UT 27451-2671"
65a8b83748613797baeec5ec,68929.15807,7.590878456,6.891969493,3.24,172.6106863,840272.8649,"178 John Fork Apt. 779\nEast James, VT 90132"
65a8b83748613797baeec5ed,70990.80491,6.014814127,4.651974294,2.46,30904.25303,1024907.94,USNS Fuentes\nFPO AE 40375
65a8b83748613797baeec5ee,55860.68084,7.751794757,9.02450267,5.12,40335.22028,1494241.226,"4458 Cabrera Plains Apt. 502\nMezamouth, MP 58250"
65a8b83748613797baeec5ef,56380.9884,5.706260589,6.650904529,4.37,43994.24411,1125880.487,"3167 George Knolls Apt. 993\nEast Loriside, DC 16819-7638"
65a8b83748613797baeec5f0,64306.33882,4.806617647,7.879677057,4.28,30762.36021,1082455.018,"74367 Howard Cliff\nAntoniotown, CO 92048"
65a8b83748613797baeec5f1,76547.9567,6.50322147,6.974804487,3.08,40564.64489,1554634.995,"9453 Kirk Summit Apt. 368\nNorth Lukechester, PA 24710"
65a8b83748613797baeec5f2,57101.71705,5.493161996,7.650205974,6.09,41104.46662,1011365.365,"7958 Mills Lock Apt. 983\nBrandonville, DE 25191-2184"
65a8b83748613797baeec5f3,76192.65604,7.303749826,7.337589917,6.33,21245.84162,1432756.517,"22588 Brian Forge Suite 588\nSouth Michelleside, NE 62469-4467"
65a8b83748613797baeec5f4,79585.55223,5.778524695,8.430787826,4.32,31773.3374,1612717.553,"53578 Rachel Estate Suite 891\nDaviesstad, MH 60772"
